adv-r.had.co.nz_Functions.html.txt,P3
akismet.com_how_.txt,A5
a-little-book-of-r-for-time-series.readthedocs.org_en_latest_src_timeseries.html.txt,P3
askubuntu.com_questions_13065_how-do-i-fix-the-gpg-error-no-pubkey.txt,P3
askubuntu.com_questions_429306_ntpdate-no-server-suitable-for-synchronization-found.txt,P3
astrostatistics.psu.edu_su07_R_html_base_html_Sys.getenv.html.txt,P3
bluemountaincapital.github.io_FSharpRProvider_reading-rdata.html.txt,H3
cran.r-project.org_bin_linux_ubuntu_.txt,P3
cran.r-project.org_bin_linux_ubuntu_README.txt,P3
cran.r-project.org_manuals.html.txt,H3
cran.r-project.org_web_packages_available_packages_by_date.html.txt,T3
cran.r-project.org_web_packages_jsonlite_vignettes_json-apis.html.txt,P3
cran.r-project.org_web_packages_.txt,T3
cran.r-project.org_web_views_gR.html.txt,H5
cran.r-project.org_web_views_WebTechnologies.html.txt,P3
curl.haxx.se_download.html.txt,P3
curl.haxx.se_libcurl_.txt,P3
data-mining.business-intelligence.uoc.edu_home_data-from-twitter_r-oauth-for-twitter.txt,P3
data.princeton.edu_R_linearModels.html.txt,A5
docs.oracle.com_javase_7_docs_api_java_util_ArrayList.html.txt,P2
docs.oracle.com_javase_7_docs_api_java_util_PriorityQueue.html.txt,P2
docs.oracle.com_javase_7_docs_api_java_util_Scanner.html.txt,P2
en.wikipedia.org_wiki_Accuracy_and_precision.txt,A5
en.wikipedia.org_wiki_Count%E2%80%93min_sketch.txt,P2
en.wikipedia.org_wiki_Data_stream_clustering.txt,P5
en.wikipedia.org_wiki_Elasticsearch.txt,P2
en.wikipedia.org_wiki_Exponential_smoothing.txt,P3
en.wikipedia.org_wiki_Latent_semantic_analysis.txt,P3
en.wikipedia.org_wiki_Matrix_multiplication.txt,H3
en.wikipedia.org_wiki_Precision.txt,A5
en.wikipedia.org_wiki_Regression_analysis.txt,A5
en.wikipedia.org_wiki_Sensitivity_and_specificity.txt,A5
en.wikipedia.org_wiki_Stop_words.txt,P2
examples.javacodegeeks.com_core-java_util_arraylist_arraylist-in-java-example-how-to-use-arraylist_.txt,P2
help.dottoro.com_ljilpqvu.php.txt,P1
jade-lang.com_command-line_.txt,P1
jade-lang.com_reference_attributes_.txt,P1
jade-lang.com_reference_doctype_.txt,P1
jade-lang.com_reference_mixins_.txt,P1
jade-lang.com_reference_mixins_.txt,P2
javascript.info_tutorial_inheritance.txt,Project
javascriptissexy.com_javascript-apply-call-and-bind-methods-are-essential-for-javascript-professionals_.txt,AdHoc
javascriptissexy.com_javascript-objects-in-detail_.txt,LE
javascriptissexy.com_understand-javascripts-this-with-clarity-and-master-it_.txt,LE
lists.hexdump.org_pipermail_twitter-users-hexdump.org_2013-August_000438.html.txt,P3
machinelearningmastery.com_linear-regression-in-r_.txt,A5
maven.apache.org_plugins_maven-jar-plugin_examples_attached-jar.html.txt,P2
moa.cms.waikato.ac.nz_details_classification_classifiers-2_.txt,P3
okfnlabs.org_blog_2013_07_01_elasticsearch-query-tutorial.html.txt,P3
pablobarbera.com_blog_archives_1.html.txt,P3
phrogz.net_JS_classes_OOPinJS2.html.txt,Project
r.789695.n4.nabble.com_sprintf-doesn-t-care-of-escape-characters-td4638401.html.txt,A5
researchrtp.org_the-data_.txt,AdHoc
saffrontech.com_tag_saffron-associative-memory-base_.txt,
aws.amazon.com_blogs_aws_connect-kinesis-to-elasticsearch_.txt,P2
biologyforfun.wordpress.com_2014_02_09_installing-rjava-in-r3-0_.txt,
bootstrap.pypa.io_get-pip.py.txt,H3
code.google.com_p_stop-words_.txt,P2
